family,policy,param,n,err_mean,err_lo,err_hi,err_median,err_p90,err_max,cost_mean,cost_lo,cost_hi,wall_mean,n_fine_mean,n_sims_mean,success_rate,precision,recall,f1,waste,miss
sigmoid,uniform_coarse,0.0,150,0.04021654518763791,0.02091514779043436,0.06306852284018162,0.0008673129495975623,0.07056332124480737,0.8037636505643209,4800.0,4800.0,4800.0,0.01788541242000065,0.0,1.0,0.78,1.0,0.0,0.0,0.0,0.09333333333333334
sigmoid,uniform_medium,1.0,150,0.003856779804878671,0.0021754739666600136,0.005974104098678317,0.0005010228451045838,0.012578925674415292,0.1078579396082694,14400.0,14400.0,14400.0,0.13817152495328627,0.0,1.0,0.8933333333333333,1.0,0.0,0.0,0.0,0.09333333333333334
sigmoid,uniform_fine,2.0,150,0.000945952372546735,0.0006771456180766436,0.0013130216177552596,0.0003059698141243822,0.0021716764291853036,0.019758755179872134,48000.0,48000.0,48000.0,0.23036253584670704,12.0,1.0,0.9933333333333333,0.0077777777777777776,1.0,0.015435501653803746,0.9922222222222223,0.0
sigmoid,random,0.0,150,0.003856779804878671,0.0021754739666600136,0.005974104098678317,0.0005010228451045838,0.012578925674415292,0.1078579396082694,14400.0,14400.0,14400.0,0.13817152495328627,0.0,1.0,0.8933333333333333,1.0,0.0,0.0,0.0,0.09333333333333334
sigmoid,random,1.0,150,0.003833557979056251,0.002172918071198266,0.005942424368948745,0.0005010227373859547,0.012578925411763003,0.10785793961572204,17200.0,17200.0,17200.0,0.3457634970933092,1.0,1.0,0.8933333333333333,0.0,0.0,0.0,1.0,0.09333333333333334
sigmoid,random,2.0,150,0.0037287228960539843,0.0020914025692009897,0.005822561210199028,0.0004652869430794328,0.006129541919880696,0.10785793926126097,20000.0,20000.0,20000.0,0.3416576703133311,2.0,1.0,0.9,0.0033333333333333335,0.07142857142857142,0.006369426751592358,0.9966666666666667,0.08666666666666667
sigmoid,random,3.0,150,0.003083112597409506,0.00176021845282681,0.004985725851738332,0.00045660588059590057,0.004842106865811117,0.10785793926039178,22800.0,22800.0,22800.0,0.3357642086133092,3.0,1.0,0.9133333333333333,0.0044444444444444444,0.14285714285714285,0.008620689655172414,0.9955555555555556,0.08
sigmoid,random,4.0,150,0.0028141212135373967,0.0015685390821450049,0.004640599230702812,0.00043682020832683244,0.0038776404754856104,0.10785793926017834,25600.0,25600.0,25600.0,0.3306013971466018,4.0,1.0,0.9266666666666666,0.006666666666666667,0.2857142857142857,0.013029315960912053,0.9933333333333333,0.06666666666666667
sigmoid,random,6.0,150,0.0023246994390477764,0.001209053796498386,0.004044306093617491,0.000436704719541027,0.0035886266095812303,0.10784714940959428,31200.0,31200.0,31200.0,0.31958801386002356,6.0,1.0,0.9533333333333334,0.008888888888888889,0.5714285714285714,0.017505470459518602,0.991111111111111,0.04
sigmoid,random,8.0,150,0.0019027291871842992,0.0009019631481408516,0.003664404461296664,0.00039066698779954487,0.002889829259313059,0.10784714841804316,36800.0,36800.0,36800.0,0.3060198550933516,8.0,1.0,0.98,0.01,0.8571428571428571,0.019769357495881386,0.99,0.013333333333333334
